name,full_name,lat,lon,h,dimenot,dimos,nomos,diam
Παλαιοχούνη,"Παλαιοχούνη,η",37.3962326,22.2060585,703,Παλαιοχούνης,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καρυαί,"Καρυαί,αι",37.38914871,21.72734642,80,Καρυών,ΑΥΛΩΝΟΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Θερμησία,"Θερμησία,η",37.40987778,23.32241631,15,Θερμησίας,ΕΡΜΙΟΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Γιαννιτσοχώριον,"Γιαννιτσοχώριον,το",37.38976288,21.68806648,27,Γιαννιτσοχωρίου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μεγαλόπολις,"Μεγαλόπολις,η",37.39931107,22.13366699,431,Μεγαλοπόλεως,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αθήναιον,"Αθήναιον,το",37.40110016,22.24536896,699,Αθηναίου,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κοιλάς,"Κοιλάς,η",37.41222,23.12373352,12,Κοιλάδος,ΚΡΑΝΙΔΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Φιγαλεία,"Φιγαλεία,η",37.39552307,21.84031487,477,Φιγαλείας,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κακαλέτριον,"Κακαλέτριον,το",37.40250778,21.92996788,604,Κακαλετρίου,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Στόμιον,"Στόμιον,το",37.3993988,21.81247711,530,Στομίου,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παράλιον Άστρος,"Παράλιον Άστρος,το",37.41552734,22.76572227,59,Παραλίου Άστρους,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μακρύσιον,"Μακρύσιον,το",37.40854645,22.16740227,524,Μακρυσίου,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πρασιδάκιον,"Πρασιδάκιον,το",37.40201569,21.71832466,166,Πρασιδακίου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο (Δ.Δ.Αγίου Γεωργίου)",37.41579437,22.58459473,487,Αγίου Γεωργίου,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λυκόσουρα,"Λυκόσουρα,η",37.38923264,22.01363754,566,Λυκοσούρας,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Περιβόλια,"Περιβόλια,τα",37.40831375,21.84742355,638,Περιβολίων,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ασέα,"Ασέα,η",37.41837692,22.25946999,833,Ασέας,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κεραστάρης,"Κεραστάρης,ο",37.41736221,22.23803902,759,Κεραστάρη,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Φούρνοι,"Φούρνοι,οι",37.42831421,23.17637444,102,Φούρνων,ΚΡΑΝΙΔΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Δραγώγιον,"Δραγώγιον,το",37.41241455,21.87263107,646,Δραγωγίου,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άγιος Ηλίας,"Άγιος Ηλίας,ο",37.40939713,21.68965721,248,Αγίου Ηλία,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αγία Σοφία,"Αγία Σοφία,η",37.42863083,22.54509926,559,Αγίας Σοφίας,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πέτρα,"Πέτρα,η",37.42074203,21.94768333,804,Πέτρας,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Νέδα,"Νέδα,η",37.42160034,21.96093559,755,Νέδας,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κάτω Ταξιάρχαι,"Κάτω Ταξιάρχαι,οι",37.42202377,21.66582489,19,Ταξιαρχών,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ηλιόκαστρον,"Ηλιόκαστρον,το",37.44175339,23.26480293,198,Ηλιοκάστρου,ΕΡΜΙΟΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πλατάνα,"Πλατάνα,η",37.43886566,22.61067009,455,Πλατάνας,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Δόριζας,"Δόριζας,ο",37.43596649,22.29211998,740,Δόριζα,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αμπελιώνα,"Αμπελιώνα,η",37.43309402,21.94680786,833,Αμπελιώνας,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άνω Καρυαί,"Άνω Καρυαί,αι",37.43563461,22.00184441,961,Άνω Καρυών,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αραχαμίται,"Αραχαμίται,οι",37.43967819,22.24144745,747,Αραχαμιτών,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πετράλωνα,"Πετράλωνα,τα",37.4349556,21.83050728,660,Πετραλώνων,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Νεοχώριον,"Νεοχώριον,το (Δ.Δ.Νεοχωρίου)",37.43576813,21.65779686,10,Νεοχωρίου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Εύανδρον,"Εύανδρον,το",37.44376755,22.3589325,674,Ευάνδρου,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λέπρεον,"Λέπρεον,το",37.43362427,21.72117424,268,Λεπρέου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κυπαρίσσια,"Κυπαρίσσια,τα",37.44300461,22.06378174,391,Κυπαρισσίων,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σκληρός,"Σκληρός,ο",37.43853378,21.91584778,899,Σκληρού,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Νέα Φιγαλεία,"Νέα Φιγαλεία,η",37.4394989,21.77207756,480,Νέας Φιγαλείας,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άγιος Σώστης,"Άγιος Σώστης,ο",37.44157791,21.95333862,866,Αγίου Σώστου,ΕΙΡΑΣ,ΜΕΣΣΗΝΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ελαιοχώριον,"Ελαιοχώριον,το",37.45225143,22.56575775,510,Ελαιοχωρίου,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Δίδυμα,"Δίδυμα,τα",37.46092606,23.17107964,154,Διδύμων,ΚΡΑΝΙΔΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λινίσταινα,"Λινίσταινα,η",37.44444275,21.85635185,822,Λινισταίνης,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κατσίμπαλης,"Κατσίμπαλης,ο",37.44942093,22.09451485,399,Κατσίμπαλη,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κουρουνιός,"Κουρουνιός,ο",37.4503212,22.03416634,725,Κουρουνιού,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παλλάντιον,"Παλλάντιον,το",37.45606613,22.35844421,680,Παλλαντίου,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Βάγγος,"Βάγγος,ο",37.45785141,22.19445038,799,Βάγγου,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ζώνη,"Ζώνη,η",37.45967865,22.11797905,508,Ζώνης,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ανήλιον,"Ανήλιον,το",37.4527359,21.6827774,122,Ανηλίου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ανδρίτσα,"Ανδρίτσα,η",37.46781158,22.60720444,304,Ανδρίτσης,ΛΕΡΝΑΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κακόβατος,"Κακόβατος,ο",37.45389175,21.6421566,14,Κακοβάτου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μάκρη,"Μάκρη,η",37.47007751,22.32302094,724,Μάκρης,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παρθένιον,"Παρθένιον,το",37.47175598,22.51274872,675,Παρθενίου,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κρυονέριον,"Κρυονέριον,το",37.46104431,21.80063057,761,Κρυονερίου Ολυμπίας,ΦΙΓΑΛΕΙΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καράτουλας,"Καράτουλας,ο",37.46828842,22.17577553,747,Καράτουλα Μεγαπόλεως,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Θάνας,"Θάνας,ο",37.47082138,22.36579704,746,Θάνα,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ίρια,"Ίρια,τα",37.48287582,23.01021194,20,Ιρίων,ΑΣΙΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Βαλτέτσιον,"Βαλτέτσιον,το",37.47373581,22.28228188,1019,Βαλτετσίου,ΒΑΛΤΕΤΣΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καλίδονα,"Καλίδονα,η",37.46621704,21.70128822,307,Καλιδόνης,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κωτίλιον,"Κωτίλιον,το",37.47066498,21.99326515,812,Κωτιλίου,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ξηροπήγαδον,"Ξηροπήγαδον,το",37.48259735,22.72314835,41,Ξηροπηγάδου,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κουφόπουλον,"Κουφόπουλον,το",37.47958755,21.89187241,816,Κουφοπούλου,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καρίταινα,"Καρίταινα,η",37.4826889,22.03928947,481,Καριταίνης,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σχίνοι,"Σχίνοι,οι",37.47787094,21.67562103,153,Σχίνων,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ανδρίτσαινα,"Ανδρίτσαινα,η",37.48120499,21.90378761,744,Ανδριτσαίνης,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παύλια,"Παύλια,η",37.48750305,22.13919258,701,Παύλιας,ΤΡΙΚΟΛΩΝΩΝ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παλαμάριον,"Παλαμάριον,το",37.48712158,22.12087059,636,Παλαμαρίου,ΤΡΙΚΟΛΩΝΩΝ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καρνεζαίικα,"Καρνεζαίικα,τα",37.4982338,23.0511322,29,Καρνεζαίικων,ΑΣΙΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Στενόν,"Στενόν,το",37.49403381,22.46136856,674,Στενού,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αγιωργίτικα,"Αγιωργίτικα,τα",37.4942131,22.48295212,679,Αγιωργιτίκων,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λυκόχια,"Λυκόχια,τα",37.49273682,22.16333389,842,Λυκοχίων,ΜΕΓΑΛΟΠΟΛΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ζαχάρω,"Ζαχάρω,η",37.48377228,21.6463623,19,Ζαχάρως,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ρόβια,"Ρόβια,τα",37.48912048,21.93742561,742,Ροβίων,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μυρώνια,"Μυρώνια,τα",37.48877335,21.81691933,636,Μυρωνίων,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ροδινά,"Ροδινά,τα",37.48865891,21.71630478,352,Ροδινών,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Φανάριον,"Φανάριον,το",37.49129486,21.8641243,599,Φαναρίου,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Νεοχώριον,"Νεοχώριον,το",37.50722122,22.45279121,680,Νεοχωρίου Μαντινείας,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αρήνη,"Αρήνη,η",37.49748993,21.69770813,202,Αρήνης,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Τρίπολις,"Τρίπολις,η",37.50825119,22.37178993,663,Τριπόλεως,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σιλίμνα,"Σιλίμνα,η",37.50516129,22.3198204,899,Σιλίμνης,ΦΑΛΑΝΘΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σύρνα,"Σύρνα,η",37.50541306,22.11043167,827,Σύρνας,ΤΡΙΚΟΛΩΝΩΝ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άγιος Βασίλειος,"Άγιος Βασίλειος,ο",37.51117325,22.42389107,675,Αγίου Βασιλείου Μαντινείας,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μίνθη,"Μίνθη,η",37.50005341,21.76342392,751,Μίνθης,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κορωνήσι,"Κορωνήσι,το (νησίς)",37.51649475,22.86528206,0,Τολού,ΑΣΙΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ζευγολατείον,"Ζευγολατείον,το",37.51599121,22.44025803,650,Ζευγολατείου,ΚΟΡΥΘΙΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κιβέριον,"Κιβέριον,το",37.5200119,22.72926331,44,Κιβερίου,ΛΕΡΝΑΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Βρεστόν,"Βρεστόν,το",37.50614929,21.79881287,568,Βρεστού,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Θεισόα,"Θεισόα,η",37.51054001,21.96191788,485,Θεισόας,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ξηροχώριον,"Ξηροχώριον,το",37.50672531,21.65198898,174,Ξηροχωρίου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αχλαδόκαμπος,"Αχλαδόκαμπος,ο",37.52264786,22.58030891,535,Αχλαδοκάμπου,ΑΧΛΑΔΟΚΑΜΠΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πέλαγος,"Πέλαγος,το",37.52297592,22.41822433,657,Πελάγους,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άγιος Κωνσταντίνος,"Άγιος Κωνσταντίνος,ο",37.52217865,22.39283752,659,Αγίου Κωνσταντίνου,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ελληνικόν,"Ελληνικόν,το",37.51768494,22.07149506,675,Ελληνικού,ΤΡΙΚΟΛΩΝΩΝ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Τσελεπάκος,"Τσελεπάκος,ο",37.52176285,22.26084518,830,Τσελεπάκου,ΦΑΛΑΝΘΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μηλέα,"Μηλέα,η",37.51384735,21.72904205,418,Μηλέας,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κάτω Αμυγδαλιές,"Κάτω Αμυγδαλιές,οι",37.51625443,21.84338951,462,Αμυγδαλεών,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Χρυσοχώρι,"Χρυσοχώρι,το",37.51635361,21.75259781,457,Χρυσοχωρίου (Τρυπών),ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Δρέπανον,"Δρέπανον,το",37.53808212,22.89031219,20,Δρεπάνου,ΑΣΙΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μαίναλον,"Μαίναλον,το",37.532341,22.30773354,866,Μαινάλου,ΦΑΛΑΝΘΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ματέσιον,"Ματέσιον,το",37.52804947,21.92571449,459,Ματεσίου,ΑΝΔΡΙΤΣΑΙΝΗΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ασίνη,"Ασίνη,η",37.54304123,22.86153793,24,Ασίνης,ΑΣΙΝΗΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λιβαδάκιον,"Λιβαδάκιον,το",37.52720642,21.81219101,476,Λιβαδακίου,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Περθώριον,"Περθώριον,το",37.53741455,22.34667397,861,Περθωρίου,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σαρακίνιον,"Σαρακίνιον,το",37.53143311,21.99200058,531,Σαρακινίου,ΓΟΡΤΥΝΟΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μερκοβούνιον,"Μερκοβούνιον,το",37.53894424,22.373703,694,Μερκοβουνίου,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αρτέμιδα,"Αρτέμιδα,η (τ.Κουμουθέκρας,ο)",37.52881622,21.70387077,454,Αρτέμιδας (τ.Κουμουθέκρα),ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Μάκιστος,"Μάκιστος,ο",37.52819061,21.72918892,348,Μακίστου,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Αλίφειρα,"Αλίφειρα,η",37.53676605,21.86079216,426,Αλιφείρας,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Χρυσοβίτσιον,"Χρυσοβίτσιον,το",37.54400635,22.209589,1096,Χρυσοβιτσίου,ΦΑΛΑΝΘΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Δαβιά,"Δαβιά,η",37.54610443,22.27763367,843,Τσελεπάκου,ΦΑΛΑΝΘΟΥ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Κάτω Σαμικόν,"Κάτω Σαμικόν,το",37.5426445,21.59365082,12,Κάτω Σαμικού,ΣΚΙΛΛΟΥΝΤΟΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λευκάκια,"Λευκάκια,τα",37.55730057,22.85906792,41,Λευκακίων,ΝΑΥΠΛΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πλατιάνα,"Πλατιάνα,η",37.54145432,21.75471687,341,Πλατιάνας,ΣΚΙΛΛΟΥΝΤΟΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σκοπή,"Σκοπή,η",37.55562592,22.39061928,688,Σκοπής,ΤΡΙΠΟΛΕΩΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σμέρνα,"Σμέρνα,η",37.54341507,21.67587662,656,Σμέρνας,ΖΑΧΑΡΩΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Τραχειά,"Τραχειά,η",37.56296539,23.14947701,272,Τραχειάς,ΕΠΙΔΑΥΡΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Στεμνίτσα,"Στεμνίτσα,η",37.55209732,22.07920837,1088,Στεμνίτσης,ΤΡΙΚΟΛΩΝΩΝ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Σκαφιδάκιον,"Σκαφιδάκιον,το",37.56316757,22.6850872,41,Σκαφιδακίου,ΛΕΡΝΑΣ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Καλλιθέα,"Καλλιθέα,η",37.5488205,21.81871605,449,Καλλιθέας,ΑΛΙΦΕΙΡΑΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ναύπλιον,"Ναύπλιον,το",37.56391907,22.79705429,5,Ναυπλιέων,ΝΑΥΠΛΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Λουκάς,"Λουκάς,ο",37.56350327,22.45801926,658,Λουκά,ΜΑΝΤΙΝΕΙΑΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Άρια,"Άρια,η",37.56839752,22.82814217,27,Αρίας,ΝΑΥΠΛΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Παναγία,"Παναγία,η",37.55592346,21.98817062,569,Παναγίας,ΔΗΜΗΤΣΑΝΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Γραίκας,"Γραίκας,ο",37.55873871,21.69658661,307,Γραίκα,ΣΚΙΛΛΟΥΝΤΟΣ,ΗΛΕΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Ριζοσπηλιά,"Ριζοσπηλιά,η",37.56673813,21.9510746,388,Ριζοσπηλιάς,ΔΗΜΗΤΣΑΝΗΣ,ΑΡΚΑΔΙΑΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
Πυργιώτικα,"Πυργιώτικα,τα",37.58050919,22.87775612,112,Πυργιωτίκων,ΝΑΥΠΛΙΟΥ,ΑΡΓΟΛΙΔΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ
