code,location,mon_plith,astikotita,orinotita,ekt
46267,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,20877,,,627.294
4626701,ΔΗΜΟΣ ΑΜΟΡΓΟΥ,1973,,1.0,128.965
46267010001,Τοπική Κοινότητα Αμοργού,409,False,1.0,38.287
4626701000101,"Αμοργός,η",397,,,
4626701000102,"Βιόκαστρο μεγάλο,το (νησίς)",0,,,
4626701000103,"Βιόκαστρο μικρό,το (νησίς)",0,,,
4626701000104,"Γραμπονήσιο,το (νησίς)",0,,,
4626701000105,"Καστελόπετρα,η",12,,,
4626701000106,"Νικούρια,τα (νησίς)",0,,,
46267010002,Τοπική Κοινότητα Αιγιάλης,514,False,2.0,31.433
4626701000201,"Αιγιάλη,η",261,,,
4626701000202,"Άγιος Παύλος,ο",11,,,
4626701000203,"Λιαδί,το (νησίς)",0,,,
4626701000204,"Όρμος Αιγιάλης,ο",147,,,
4626701000205,"Πλάκα Λιαδιού,η (νησίς)",0,,,
4626701000206,"Ποταμός,ο",95,,,
46267010003,Τοπική Κοινότητα Αρκεσίνης,179,False,1.0,22.426
4626701000301,"Αρκεσίνη,η",106,,,
4626701000302,"Άνυδρος,ο (νησίς)",0,,,
4626701000303,"Γραμβούσσα,η (νησίς)",0,,,
4626701000304,"Καλοταρίτισσα,η",20,,,
4626701000305,"Καλοφάνα,η",40,,,
4626701000306,"Κισίρι,το (νησίς)",0,,,
4626701000307,"Μαύρη Μύτη,η",3,,,
4626701000308,"Πατελίδι,το (νησίς)",0,,,
4626701000309,"Ραχούλα,η",10,,,
4626701000310,"Φελούκα,η (νησίς)",0,,,
4626701000311,"Ψαλίδα,η (νησίς)",0,,,
46267010004,Τοπική Κοινότητα Βρούτση,87,False,1.0,11.09
4626701000401,"Βρούτσης,ο",41,,,
4626701000402,"Καμάριον,το",46,,,
46267010005,Τοπική Κοινότητα Θολαρίων,189,False,1.0,14.376
4626701000501,"Θολάρια,τα",138,,,
4626701000502,"Παραλία Θολαρίων,η",51,,,
46267010006,Τοπική Κοινότητα Καταπόλων (επί της νήσου Αμοργού),595,False,1.0,11.353
4626701000601,"Κατάπολα,τα",134,,,
4626701000602,"Άνω Αντικέρι,το (νησίς)",0,,,
4626701000603,"Κάτω Αντικέρι,το (νησίς)",2,,,
4626701000604,"Λεύκαι,αι",58,,,
4626701000605,"Νερά,τα",6,,,
4626701000606,"Ξυλοκερατίδιον,το",156,,,
4626701000607,"Πέρα Ραχίδι,το",48,,,
4626701000608,"Ραχίδιον,το",172,,,
4626701000609,"Χριστουλάκι,το",19,,,
4626702,ΔΗΜΟΣ ΝΑΞΟΥ ΚΑΙ ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,18904,,,498.329
462670201,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΝΑΞΟΥ,12726,,0.0,127.127
46267020101,Δημοτική Κοινότητα Νάξου,7374,True,0.0,11.952
4626702010101,"Νάξος,η",7070,,,
4626702010102,"Αγκίδια,τα",299,,,
4626702010103,"Μονή Χρυσοστόμου,η",5,,,
46267020102,Δημοτική Κοινότητα Αγίου Αρσενίου,1327,False,0.0,11.955
4626702010201,"Άγιος Αρσένιος,ο",717,,,
4626702010202,"Αγία Αννα,η",176,,,
4626702010203,"Άγιοι Πάντες,οι",103,,,
4626702010204,"Άγιος Προκόπιος,ο",96,,,
4626702010205,"Μάραγκας,ο",73,,,
4626702010206,"Μαστοράκης,ο",5,,,
4626702010207,"Στελίδα,η",157,,,
46267020103,Τοπική Κοινότητα Βίβλου,672,False,0.0,10.091
4626702010301,"Βίβλος,η",654,,,
4626702010302,"Πλάκα,η",18,,,
46267020104,Τοπική Κοινότητα Γαλανάδου,455,False,0.0,3.932
4626702010401,"Γαλανάδον,το",455,,,
46267020105,Τοπική Κοινότητα Γαλήνης,273,False,0.0,5.925
4626702010501,"Γαλήνη,η",273,,,
46267020106,Τοπική Κοινότητα Γλινάδου,585,False,0.0,4.341
4626702010601,"Γλινάδον,το",585,,,
46267020107,Τοπική Κοινότητα Εγγαρών,178,False,0.0,3.837
4626702010701,"Εγγαραί,αι",178,,,
46267020108,Τοπική Κοινότητα Κινιδάρου,388,False,1.0,25.215
4626702010801,"Κινίδαρος,ο",341,,,
4626702010802,"Ακρωτήρι,το",47,,,
46267020109,Τοπική Κοινότητα Μελάνων,652,False,1.0,11.882
4626702010901,"Μέλανες,οι",414,,,
4626702010902,"Άγιος Θαλέλαιος,ο",106,,,
4626702010903,"Κουρουνοχώριον,το",105,,,
4626702010904,"Μύλοι,οι",27,,,
46267020110,Τοπική Κοινότητα Ποταμιάς,285,False,1.0,9.833
4626702011001,"Μέση Ποταμιά,η",59,,,
4626702011002,"Άνω Ποταμιά,η",127,,,
4626702011003,"Κάτω Ποταμιά,η",99,,,
46267020111,Τοπική Κοινότητα Σαγκρίου,537,False,0.0,28.164
4626702011101,"Άνω Σαγκρίον,το",210,,,
4626702011102,"Κανακάριον,το",49,,,
4626702011103,"Καστράκι,το",158,,,
4626702011104,"Κάτω Σαγκρίον,το",27,,,
4626702011105,"Μικρή Βίβλα,η",93,,,
4626702011106,"Παναγία,η (νησίς)",0,,,
462670202,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΟΝΟΥΣΗΣ,167,,1.0,15.464
46267020201,Δημοτική Κοινότητα Δονούσης,167,False,1.0,15.464
4626702020101,"Δονούσα,η",141,,,
4626702020102,"Αγία Παρασκευή,η (νησίς)",0,,,
4626702020103,"Καλοταρίτισσα,η",2,,,
4626702020104,"Μάκαρες,οι (νησίς)",0,,,
4626702020105,"Μαχαίρες,οι (νησίς)",0,,,
4626702020106,"Μερσίνη,η",22,,,
4626702020107,"Σκυλονήσιο,το (νησίς)",0,,,
4626702020108,"Στρογγυλή,η (νησίς) (Δ.Κ. Δονούσης)",0,,,
4626702020109,"Χαραυγή,η",2,,,
462670203,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΡΥΜΑΛΙΑΣ,5244,,1.0,303.135
46267020301,Τοπική Κοινότητα Χαλκείου,543,False,1.0,9.714
4626702030101,"Χαλκείον,το",368,,,
4626702030102,"Ζωοδόχος Πηγή,η",174,,,
4626702030103,"Ράχη,η",1,,,
46267020302,Δημοτική Κοινότητα Απεράθου,904,False,1.0,67.428
4626702030201,"Απέραθος,ο",722,,,
4626702030202,"Αζάλας,ο",29,,,
4626702030203,"Κανάκι,το",14,,,
4626702030204,"Κλειδώ,η",24,,,
4626702030205,"Λυγαρίδια,τα",23,,,
4626702030206,"Μουτσούνα,η",84,,,
4626702030207,"Πάνερμος,ο",8,,,
46267020303,Τοπική Κοινότητα Δαμαριώνος,507,False,0.0,32.275
4626702030301,"Δαμαριώνας,ο",333,,,
4626702030302,"Αγιασσός,η",83,,,
4626702030303,"Βουρβουριά,η",11,,,
4626702030304,"Δαμαλάς,ο",32,,,
4626702030305,"Πυργάκι,το",48,,,
46267020304,Τοπική Κοινότητα Δανακού,108,False,2.0,9.846
4626702030401,"Δανακός,ο",108,,,
46267020305,Τοπική Κοινότητα Κεραμωτής,58,False,2.0,5.762
4626702030501,"Κεραμωτή,η",58,,,
46267020306,Τοπική Κοινότητα Κορωνίδος,594,False,2.0,42.436
4626702030601,"Κορωνίς,η",279,,,
4626702030602,"Αγιά,η",31,,,
4626702030603,"Απόλλων,ο",129,,,
4626702030604,"Κάμπος,ο",31,,,
4626702030605,"Μυρίσης,ο",55,,,
4626702030606,"Ταξιάρχης,ο",22,,,
4626702030607,"Φαρακλό,το",5,,,
4626702030608,"Χίλια Βρύση,η",42,,,
46267020307,Τοπική Κοινότητα Κορώνου,647,False,2.0,21.96
4626702030701,"Κόρωνος,η",526,,,
4626702030702,"Αργοκοιλιώτισσα,η",26,,,
4626702030703,"Ατσιπάπη,η",15,,,
4626702030704,"Λιώνας,ο",80,,,
46267020308,Τοπική Κοινότητα Μέσης,97,False,1.0,7.166
4626702030801,"Μέση,η",97,,,
46267020309,Τοπική Κοινότητα Μονής,216,False,2.0,6.394
4626702030901,"Μονή,η",216,,,
4626702030902,"Σίφωνες,οι",0,,,
46267020310,Τοπική Κοινότητα Σκαδού,83,False,2.0,7.363
4626702031001,"Σκαδόν,το",83,,,
46267020311,Δημοτική Κοινότητα Φιλοτίου,1487,False,1.0,92.791
4626702031101,"Φιλότιον,το",1477,,,
4626702031102,"Καλαντός,ο",10,,,
462670204,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΑΣ,141,,1.0,18.32
46267020401,Δημοτική Κοινότητα Ηρακλείας,141,False,1.0,18.32
4626702040101,"Ηράκλεια,η",36,,,
4626702040102,"Άγιος Γεώργιος,ο",105,,,
4626702040103,"Βενέτικο,το (νησίς)",0,,,
4626702040104,"Μεγάλος Αβελάς,ο (νησίς)",0,,,
4626702040105,"Μικρός Αβελάς,ο (νησίς)",0,,,
462670205,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΟΥΦΟΝΗΣΙΩΝ,399,,0.0,25.385
46267020501,Δημοτική Κοινότητα Κουφονησίων,399,False,0.0,25.385
4626702050101,"Κουφονήσιον,το (νησίς)",391,,,
4626702050102,"Άγιος Ανδρέας,ο (νησίς)",0,,,
4626702050103,"Βούλγαρη,η (νησίς)",0,,,
4626702050104,"Γλαρονήσιο,το (νησίς)",0,,,
4626702050105,"Δασκαλιό,το (νησίς)",0,,,
4626702050106,"Κάτω Κουφονήσιον,το (νησίς)",0,,,
4626702050107,"Κέρος,η (νησίς)",0,,,
4626702050108,"Λάζαρος,ο (νησίς)",0,,,
4626702050109,"Μεγάλη Πλάκα,η (νησίς)",0,,,
4626702050110,"Πλακή,η (νησίς)",0,,,
4626702050111,"Πρασούρα,η (νησίς)",0,,,
4626702050112,"Τσουλούφι,το (νησίς)",0,,,
4626702050113,"Φοίνικας,ο",8,,,
462670206,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΣΧΟΙΝΟΥΣΣΗΣ,227,,0.0,8.898
46267020601,Δημοτική Κοινότητα Σχοινούσσης,227,False,0.0,8.898
4626702060101,"Σχοινούσσα,η",211,,,
4626702060102,"Άργιλος,η (νησίς)",0,,,
4626702060103,"Κλιδούρα,η (νησίς)",0,,,
4626702060104,"Μεσαριά,η",16,,,
4626702060105,"Πλάκα,η (νησίς)",0,,,
4626702060106,"Οφειδούσσα,η (νησίς)",0,,,
46268,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΑΡΟΥ,14926,,,243.794
4626801,ΔΗΜΟΣ ΠΑΡΟΥ,13715,,0.0,198.436
46268010001,Δημοτική Κοινότητα Πάρου,6058,True,0.0,58.673
4626801000101,"Πάρος,η",4326,,,
4626801000102,"Άγιος Σπυρίδων,ο (νησίς)",0,,,
4626801000103,"Άγιος Χαράλαμπος,ο",36,,,
4626801000104,"Βουνιά,τα (Δ.Κ.Πάρου)",37,,,
4626801000105,"Βουτάκος,ο (Δ.Κ. Πάρου)",38,,,
4626801000106,"Γλυσίδια,τα",59,,,
4626801000107,"Έλητας,ο",94,,,
4626801000108,"Κακάπετρα,τα",259,,,
4626801000109,"Καλάμιον,το",173,,,
4626801000110,"Καμάρες,οι",189,,,
4626801000111,"Κάμπος,ο",110,,,
4626801000112,"Κουκουμαυλές,οι",77,,,
4626801000113,"Κρωτήρι,το",231,,,
4626801000114,"Μονή Χριστού Δάσους,η",24,,,
4626801000115,"Παράσπορος,ο",55,,,
4626801000116,"Πούντα,η",240,,,
4626801000117,"Σαρακίνικο,το",11,,,
4626801000118,"Σωτήρες,οι",78,,,
4626801000119,"Χωριουδάκι,το",21,,,
46268010002,Τοπική Κοινότητα Αγκαιριάς,1118,False,0.0,33.092
4626801000201,"Αγκαιριά,η",280,,,
4626801000202,"Άγιος Ιωάννης Τρυπητής,ο",13,,,
4626801000203,"Αλυκή,η",657,,,
4626801000204,"Ανερατζά,η",7,,,
4626801000205,"Βουτάκος,ο (Τ.Κ.Αγκαιριάς)",55,,,
4626801000206,"Γλαρόμπουτα,η (νησίς)",0,,,
4626801000207,"Καμάριον,το",69,,,
4626801000208,"Μακριά Μύτη,η",21,,,
4626801000209,"Μικρονήσι,το (νησίς)",0,,,
4626801000210,"Μονή Αγίων Θεοδώρων,η",16,,,
4626801000211,"Παντερονήσι,το (νησίς)",0,,,
4626801000212,"Τηγάνι,το (νησίς)",0,,,
46268010003,Τοπική Κοινότητα Αρχιλόχου,1066,False,0.0,13.652
4626801000301,"Μάρμαρα,τα",552,,,
4626801000302,"Άγιος Νικόλαος,ο",0,,,
4626801000303,"Γλυφάδες,οι",39,,,
4626801000304,"Μώλος,ο",28,,,
4626801000305,"Πρόδρομος,ο",410,,,
4626801000306,"Τσουκαλιά,τα",37,,,
46268010004,Τοπική Κοινότητα Κώστου,427,False,0.0,14.342
4626801000401,"Κώστος,ο",253,,,
4626801000402,"Ιστέρνιον,το",49,,,
4626801000403,"Μαράθιον,το",125,,,
46268010005,Τοπική Κοινότητα Λευκών,857,False,1.0,30.088
4626801000501,"Λεύκαι,αι",545,,,
4626801000502,"Άσπρον Χωρίον,το",263,,,
4626801000503,"Βουνιά,τα (Τ.Κ.Λευκών)",5,,,
4626801000504,"Γλυφά,τα",41,,,
4626801000505,"Λαγκάδα,η",3,,,
46268010006,Τοπική Κοινότητα Μαρπήσσης,1065,False,0.0,17.898
4626801000601,"Μάρπησσα,η",582,,,
4626801000602,"Δρυονήσι,το (νησίς)",0,,,
4626801000603,"Δρυός,ο",171,,,
4626801000604,"Μακρονήσι,το (νησίς)",0,,,
4626801000605,"Πίσω Λιβάδιον,το",108,,,
4626801000606,"Πυργάκι,το",61,,,
4626801000607,"Τζάνες,ο",54,,,
4626801000608,"Τούρλος,ο",30,,,
4626801000609,"Τσουκαλάς,ο",4,,,
4626801000610,"Χρυσή Ακτή,η",55,,,
46268010007,Δημοτική Κοινότητα Ναούσης,3124,True,0.0,30.691
4626801000701,"Νάουσα,η",2468,,,
4626801000702,"Αγία Καλή,η (νησίς)",0,,,
4626801000703,"Άγιος Ανδρέας,ο",47,,,
4626801000704,"Άγιος Αρτέμιος,ο (νησίς)",0,,,
4626801000705,"Αμπελάς,ο",296,,,
4626801000706,"Γαϊδουρονήσι,το (νησίς)",0,,,
4626801000707,"Γαλιάτσος,ο (νησίς)",0,,,
4626801000708,"Εβριόκαστρο,το (νησίς)",0,,,
4626801000709,"Καμάραι,αι",49,,,
4626801000710,"Κολυμπήθρες,οι",25,,,
4626801000711,"Λάγκερη,η",65,,,
4626801000712,"Λιβάδια,τα",20,,,
4626801000713,"Μαυρονήσι,το (νησίς)",0,,,
4626801000714,"Μονή Αγίου Αντωνίου,η",0,,,
4626801000715,"Μονή Λογγοβάρδας,η",38,,,
4626801000716,"Ξιφάρα,η",55,,,
4626801000717,"Πρωτόργια,τα",61,,,
4626801000718,"Τεταρτονήσι,το (νησίς)",0,,,
4626801000719,"Τούρλος,ο (νησίς)",0,,,
4626801000720,"Φιλίδι,το (νησίς)",0,,,
4626801000721,"Φοίνισσες,οι (νησίς)",0,,,
4626802,ΔΗΜΟΣ ΑΝΤΙΠΑΡΟΥ,1211,False,0.0,45.358
4626802000001,"Αντίπαρος,η",1102,,,
4626802000002,"Άγιος Γεώργιος,ο",25,,,
4626802000003,"Δεσποτικό,το (νησίς)",0,,,
4626802000004,"Διπλό,το (νησίς)",0,,,
4626802000005,"Κάβουρας,ο (νησίς)",0,,,
4626802000006,"Κάμπος,ο",49,,,
4626802000007,"Ρευματονήσι,το (νησίς)",0,,,
4626802000008,"Στρογγυλή,η (νησίς)",0,,,
4626802000009,"Σωρός,ο",35,,,
4626802000010,"Τσιμηντήρι,το (νησίς)",0,,,
4626802000011,"Φειρά,τα (Επί της νήσου Φειρών)",0,,,
46269,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,119830,,,1585.269
4626901,ΔΗΜΟΣ ΡΟΔΟΥ,115490,,,1407.955
462690101,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΡΟΔΟΥ,50636,,0.0,19.624
46269010101,Δημοτική Κοινότητα Ρόδου,50636,True,0.0,19.624
4626901010101,"Ρόδος,η",49541,,,
4626901010102,"Κρητικά,τα",181,,,
4626901010103,"Σγουρού,τα",914,,,
462690102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΡΧΑΓΓΕΛΟΥ,7615,,0.0,116.602
46269010201,Δημοτική Κοινότητα Αρχαγγέλου,5476,True,0.0,49.247
4626901020101,"Αρχάγγελος,ο",5384,,,
4626901020102,"Μοναστήριον η Τσαμπίκα,το",35,,,
4626901020103,"Στεγνά,τα",57,,,
46269010202,Δημοτική Κοινότητα Μαλώνος,1135,False,0.0,44.016
4626901020201,"Μαλών,ο",982,,,
4626901020202,"Χαράκιον,το",153,,,
46269010203,Τοπική Κοινότητα Μασάρων,1004,False,0.0,23.339
4626901020301,"Μάσαρη,τα",1004,,,
462690103,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΤΑΒΥΡΟΥ,2433,,1.0,232.986
46269010301,Δημοτική Κοινότητα Έμπωνα,1242,False,1.0,77.356
4626901030101,"Έμπωνας,ο",1061,,,
4626901030102,"Μανδρικόν,το",181,,,
46269010302,Τοπική Κοινότητα Αγίου Ισιδώρου,355,False,2.0,48.157
4626901030201,"Άγιος Ισίδωρος,ο",355,,,
46269010303,Τοπική Κοινότητα Κρητηνίας,503,False,1.0,27.195
4626901030301,"Κρητηνία,η",454,,,
4626901030302,"Κάμειρος Σκάλα,η",49,,,
46269010304,Τοπική Κοινότητα Μονολίθου,181,False,1.0,45.355
4626901030401,"Μονόλιθος,ο",181,,,
46269010305,Τοπική Κοινότητα Σιάνων,152,False,1.0,34.923
4626901030501,"Σιάνα,τα",151,,,
4626901030502,"Λακκίον,το",1,,,
462690104,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΦΑΝΤΟΥ,6911,,0.0,50.685
46269010401,Δημοτική Κοινότητα Αφάντου,6329,True,0.0,27.801
4626901040101,"Αφάντου,τα",6072,,,
4626901040102,"Κολύμπια,τα",257,,,
46269010402,Τοπική Κοινότητα Αρχιπόλεως,582,False,1.0,22.884
4626901040201,"Αρχίπολις,η",582,,,
462690105,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΙΑΛΥΣΟΥ,11331,,0.0,16.677
46269010501,Δημοτική Κοινότητα Ιαλυσού,11331,True,0.0,16.677
4626901050101,"Ιαλυσός,ο",11331,,,
462690106,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΛΛΙΘΕΑΣ,9364,,0.0,108.519
46269010601,Δημοτική Κοινότητα Καλυθιών,4832,True,0.0,43.206
4626901060101,"Φαληράκιον,το",1996,,,
4626901060102,"Καλυθιαί,αι",2836,,,
46269010602,Δημοτική Κοινότητα Κοσκινού,3679,True,0.0,19.998
4626901060201,"Κοσκινού,τα",3175,,,
4626901060202,"Αμμούδες,οι",88,,,
4626901060203,"Βρυσιά,τα",74,,,
4626901060204,"Τσαΐρι,το",342,,,
46269010603,Δημοτική Κοινότητα Ψίνθου,853,False,0.0,45.315
4626901060301,"Ψίνθος,η",853,,,
462690107,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΜΕΙΡΟΥ,4720,,0.0,212.945
46269010701,Δημοτική Κοινότητα Σορωνής,1278,False,0.0,13.436
4626901070101,"Σορωνή,η",1278,,,
46269010702,Τοπική Κοινότητα Απόλλωνα,845,False,1.0,70.89
4626901070201,"Απόλλωνα,τα",845,,,
46269010703,Τοπική Κοινότητα Διμυλιάς,465,False,0.0,35.075
4626901070301,"Διμυλιά,η",237,,,
4626901070302,"Ελεούσα,η",228,,,
46269010704,Τοπική Κοινότητα Καλαβάρδα,502,False,0.0,14.947
4626901070401,"Καλαβάρδα,τα",502,,,
46269010705,Τοπική Κοινότητα Πλατανίων,196,False,1.0,18.83
4626901070501,"Πλατάνια,τα",180,,,
4626901070502,"Αγία Ελεούσα,η",16,,,
46269010706,Τοπική Κοινότητα Σαλάκου,576,False,1.0,47.735
4626901070601,"Σάλακος,η",571,,,
4626901070602,"Καπίον,το",5,,,
4626901070603,"Προφήτης Ηλίας,ο",0,,,
46269010707,Τοπική Κοινότητα Φανών,858,False,0.0,12.032
4626901070701,"Φάναι,αι",858,,,
462690108,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΛΙΝΔΙΩΝ,3957,,0.0,180.122
46269010801,Δημοτική Κοινότητα Λίνδου,1087,False,0.0,17.578
4626901080101,"Λίνδος,η",819,,,
4626901080102,"Πεύκοι,οι",268,,,
46269010802,Τοπική Κοινότητα Καλάθου,502,False,0.0,17.863
